canonical_id,classification,issue,original_id,document_locale,source_path,line_start,line_end,record_id
ADS-SERVIDX001,confirmed_incorrect,I2,ADS-SERVIDX001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/index.md,84,105,en--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX001,confirmed_incorrect,I2,ADS-SERVIDX001-ko,ko,docs/agentic-ai-platform/model-serving/index.md,84,105,ko--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX001,confirmed_incorrect,I2,ADS-TIER-001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/tiered-gateway-architecture.md,78,85,en--agentic-ai-platform__model-serving__inference-routing__tiered-gateway-architecture.md.json
ADS-SERVIDX001,confirmed_incorrect,I2,ADS-TIER-001-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/tiered-gateway-architecture.md,78,85,ko--agentic-ai-platform__model-serving__inference-routing__tiered-gateway-architecture.md.json
ADS-SERVIDX002,misleading_or_unsupported,I2,ADS-SERVIDX002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/index.md,142,144,en--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX002,misleading_or_unsupported,I2,ADS-SERVIDX002-ko,ko,docs/agentic-ai-platform/model-serving/index.md,142,144,ko--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX003,misleading_or_unsupported,I2,ADS-SERVIDX003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/index.md,166,172,en--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX003,misleading_or_unsupported,I2,ADS-SERVIDX003-ko,ko,docs/agentic-ai-platform/model-serving/index.md,166,172,ko--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX004,misleading_or_unsupported,I2,ADS-SERVIDX004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/index.md,176,178,en--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX004,misleading_or_unsupported,I2,ADS-SERVIDX004-ko,ko,docs/agentic-ai-platform/model-serving/index.md,176,178,ko--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX005,misleading_or_unsupported,I2,ADS-SERVIDX005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/index.md,192,202,en--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX005,misleading_or_unsupported,I2,ADS-SERVIDX005-ko,ko,docs/agentic-ai-platform/model-serving/index.md,192,202,ko--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX006,confirmed_incorrect,I2,ADS-SERVIDX006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/index.md,208,216,en--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX006,confirmed_incorrect,I2,ADS-SERVIDX006-ko,ko,docs/agentic-ai-platform/model-serving/index.md,208,216,ko--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX007,misleading_or_unsupported,I2,ADS-SERVIDX007-en,en,src/components/GatewayApiTables/TieredGatewayDiagram.js,13,15,en--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX007,misleading_or_unsupported,I2,ADS-SERVIDX007-ko,ko,src/components/GatewayApiTables/TieredGatewayDiagram.js,13,15,ko--agentic-ai-platform__model-serving__index.md.json
ADS-SERVIDX008,confirmed_incorrect,I5,ADS-SERVIDX008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/index.md,154,154,en--agentic-ai-platform__model-serving__index.md.json
ADS-SOVEREIGN001,misleading_or_unsupported,I3,ADS-SOVEREIGN001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,60,68,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN001,misleading_or_unsupported,I3,ADS-SOVEREIGN001-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,60,68,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN002,misleading_or_unsupported,I3,ADS-SOVEREIGN002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,109,113,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN002,misleading_or_unsupported,I3,ADS-SOVEREIGN002-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,109,113,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN003,confirmed_incorrect,I3,ADS-SOVEREIGN003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,122,159,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN003,confirmed_incorrect,I3,ADS-SOVEREIGN003-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,122,159,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN004,misleading_or_unsupported,I3,ADS-SOVEREIGN004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,161,162,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN004,misleading_or_unsupported,I3,ADS-SOVEREIGN004-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,161,166,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN005,confirmed_incorrect,I3,ADS-SOVEREIGN005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,165,167,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN005,confirmed_incorrect,I3,ADS-SOVEREIGN005-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,169,171,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN006,misleading_or_unsupported,I3,ADS-SOVEREIGN006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,173,201,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN006,misleading_or_unsupported,I3,ADS-SOVEREIGN006-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,177,206,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN007,misleading_or_unsupported,I3,ADS-SOVEREIGN007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,208,240,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN007,misleading_or_unsupported,I3,ADS-SOVEREIGN007-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,213,245,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN008,confirmed_incorrect,I3,ADS-SOVEREIGN008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,250,256,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN008,confirmed_incorrect,I3,ADS-SOVEREIGN008-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,255,261,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN009,confirmed_incorrect,I3,ADS-SOVEREIGN009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,264,269,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN009,confirmed_incorrect,I3,ADS-SOVEREIGN009-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,269,274,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN010,misleading_or_unsupported,I3,ADS-SOVEREIGN010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,279,279,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN010,misleading_or_unsupported,I3,ADS-SOVEREIGN010-ko,ko,docs/agentic-ai-platform/design-architecture/platform-selection/sovereign-hybrid-deployment.md,284,284,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN011,misleading_or_unsupported,I3,ADS-SOVEREIGN011-en,en,src/components/DecisionFrameworkTables/SovereigntySpectrum.js,14,17,en--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-SOVEREIGN011,misleading_or_unsupported,I3,ADS-SOVEREIGN011-ko,ko,src/components/DecisionFrameworkTables/SovereigntySpectrum.js,14,17,ko--agentic-ai-platform__design-architecture__platform-selection__sovereign-hybrid-deployment.md.json
ADS-TIER-002,misleading_or_unsupported,I2,ADS-TIER-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/tiered-gateway-architecture.md,38,45,en--agentic-ai-platform__model-serving__inference-routing__tiered-gateway-architecture.md.json
ADS-TIER-002,misleading_or_unsupported,I2,ADS-TIER-002-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/tiered-gateway-architecture.md,38,45,ko--agentic-ai-platform__model-serving__inference-routing__tiered-gateway-architecture.md.json
ADS-VLLM-001,misleading_or_unsupported,I4,ADS-VLLM-001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,28,30,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-001,misleading_or_unsupported,I4,ADS-VLLM-001-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,28,30,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-002,confirmed_incorrect,I2,ADS-VLLM-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,47,51,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-002,confirmed_incorrect,I2,ADS-VLLM-002-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,47,51,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-003,confirmed_incorrect,I1,ADS-VLLM-003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,68,76,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-004,confirmed_incorrect,I2,ADS-VLLM-004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,80,83,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-005,confirmed_incorrect,I2,ADS-VLLM-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,107,113,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-005,confirmed_incorrect,I2,ADS-VLLM-005-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,111,117,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-006,misleading_or_unsupported,I2,ADS-VLLM-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,156,163,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-006,misleading_or_unsupported,I2,ADS-VLLM-006-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,160,167,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-007,verification_pending,I2,ADS-VLLM-007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,168,177,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-007,verification_pending,I2,ADS-VLLM-007-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,172,181,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-008,misleading_or_unsupported,I1,ADS-VLLM-008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,183,203,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-008,misleading_or_unsupported,I1,ADS-VLLM-008-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,187,207,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-009,confirmed_incorrect,I2,ADS-VLLM-009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,225,234,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-009,confirmed_incorrect,I2,ADS-VLLM-009-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,229,238,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-010,confirmed_incorrect,I2,ADS-VLLM-010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,224,224,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-011,misleading_or_unsupported,I4,ADS-VLLM-011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,242,245,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-011,misleading_or_unsupported,I4,ADS-VLLM-011-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,246,249,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-012,confirmed_incorrect,I1,ADS-VLLM-012-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,256,260,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-012,confirmed_incorrect,I1,ADS-VLLM-012-ko,ko,docs/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,260,263,ko--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
ADS-VLLM-013,misleading_or_unsupported,I4,ADS-VLLM-013-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-frameworks/vllm-model-serving.md,284,309,en--agentic-ai-platform__model-serving__inference-frameworks__vllm-model-serving.md.json
